ZIP,protected,not_protected
92285,0.127,0.873
3855,0.006,0.994
49232,0.02,0.98
63638,0.0,1.0
65349,0.04,0.96
76823,0.147,0.853
98595,0.068,0.9319999999999999
13658,0.016,0.984
43516,0.079,0.921
43730,0.002,0.998
70532,0.016,0.984
75631,0.068,0.9319999999999999
81639,0.095,0.905
14724,0.01,0.99
16353,0.0,1.0
8733,0.147,0.853
28020,0.004,0.996
11549,0.121,0.879
16116,0.0,1.0
17034,0.08900000000000001,0.911
67860,0.261,0.739
8240,0.141,0.859
25921,0.0,1.0
65013,0.006,0.994
83540,0.038,0.962
30516,0.218,0.782
58784,0.102,0.898
87052,0.275,0.725
98537,0.07,0.9299999999999999
24874,0.008,0.992
28525,0.11800000000000001,0.882
32764,0.048,0.952
46147,0.0,1.0
55768,0.003,0.997
59526,0.022000000000000002,0.978
79501,0.358,0.642
80644,0.18600000000000003,0.814
22578,0.018000000000000002,0.982
28689,0.12300000000000001,0.877
14517,0.015,0.985
43739,0.001,0.999
56065,0.063,0.937
98564,0.193,0.8069999999999999
37060,0.021,0.979
54177,0.004,0.996
24593,0.011000000000000001,0.989
25825,0.004,0.996
36474,0.0,1.0
71268,0.0,1.0
84317,0.028999999999999998,0.971
13332,0.008,0.992
85534,0.36,0.64
61012,0.256,0.744
32831,0.151,0.849
63347,0.017,0.983
85173,0.624,0.376
48933,0.155,0.845
54810,0.019,0.981
3258,0.004,0.996
18837,0.019,0.981
58474,0.045,0.955
74347,0.024,0.976
79226,0.107,0.893
97623,0.092,0.908
30555,0.11199999999999999,0.888
4224,0.005,0.995
38850,0.018000000000000002,0.982
43060,0.008,0.992
65014,0.0,1.0
30473,0.131,0.869
44429,0.002,0.998
37145,0.051,0.949
62417,0.0,1.0
62442,0.005,0.995
80440,0.092,0.908
76656,0.18600000000000003,0.814
96145,0.066,0.9339999999999999
99574,0.05,0.95
13040,0.009000000000000001,0.991
32059,0.13,0.87
55334,0.215,0.785
1542,0.032,0.968
21661,0.048,0.952
44843,0.004,0.996
72016,0.057,0.943
27939,0.015,0.985
37614,0.033,0.967
38665,0.033,0.967
40068,0.06,0.94
62288,0.025,0.975
63771,0.028999999999999998,0.971
67144,0.011000000000000001,0.989
68023,0.022000000000000002,0.978
23958,0.015,0.985
67107,0.048,0.952
68465,0.163,0.837
21813,0.044000000000000004,0.956
24467,0.012,0.988
37132,0.042,0.958
47520,0.008,0.992
50228,0.009000000000000001,0.991
51445,0.019,0.981
76570,0.336,0.6639999999999999
99343,0.65,0.35
1223,0.052000000000000005,0.948
17981,0.009000000000000001,0.991
28665,0.0,1.0
64139,0.023,0.977
5032,0.024,0.976
28480,0.022000000000000002,0.978
54009,0.047,0.953
56220,0.031,0.969
58202,0.037000000000000005,0.963
43149,0.009000000000000001,0.991
50115,0.039,0.961
28746,0.004,0.996
49403,0.08800000000000001,0.912
54161,0.026000000000000002,0.974
61046,0.019,0.981
65770,0.004,0.996
4974,0.102,0.898
95223,0.061,0.9390000000000001
7933,0.16899999999999998,0.831
17365,0.037000000000000005,0.963
50563,0.006999999999999999,0.993
70450,0.0,1.0
83014,0.07,0.9299999999999999
15468,0.0,1.0
61734,0.045,0.955
13654,0.001,0.999
49259,0.009000000000000001,0.991
84534,0.011000000000000001,0.989
93650,0.7390000000000001,0.2609999999999999
70655,0.012,0.988
14561,0.055,0.945
53178,0.02,0.98
99169,0.098,0.902
15679,0.0,1.0
38233,0.003,0.997
98813,0.868,0.132
6384,0.025,0.975
26711,0.008,0.992
45120,0.0,1.0
71222,0.10300000000000001,0.897
72644,0.046,0.954
53570,0.012,0.988
83334,0.373,0.627
24620,0.0,1.0
29584,0.003,0.997
44867,0.009000000000000001,0.991
45860,0.034,0.966
66439,0.127,0.873
85544,0.018000000000000002,0.982
28423,0.053,0.947
57007,0.024,0.976
83522,0.040999999999999995,0.959
4363,0.002,0.998
17860,0.023,0.977
21798,0.03,0.97
31079,0.034,0.966
97131,0.057,0.943
39661,0.0,1.0
62869,0.027000000000000003,0.973
23149,0.048,0.952
29432,0.02,0.98
29458,0.0,1.0
52046,0.052000000000000005,0.948
78656,0.6990000000000001,0.30099999999999993
93430,0.17600000000000002,0.824
39153,0.01,0.99
53515,0.024,0.976
65452,0.059000000000000004,0.941
15046,0.043,0.957
41063,0.015,0.985
46166,0.003,0.997
12850,0.01,0.99
10984,0.23399999999999999,0.766
46743,0.01,0.99
49911,0.02,0.98
47140,0.015,0.985
56159,0.083,0.917
13606,0.0,1.0
44099,0.0,1.0
96032,0.055,0.945
15510,0.09300000000000001,0.907
37335,0.019,0.981
55049,0.27,0.73
73015,0.138,0.862
15956,0.005,0.995
16145,0.018000000000000002,0.982
32949,0.08199999999999999,0.918
60922,0.073,0.927
72513,0.023,0.977
88312,0.221,0.779
48460,0.008,0.992
54658,0.01,0.99
30630,0.034,0.966
38450,0.024,0.976
31778,0.038,0.962
48159,0.037000000000000005,0.963
28763,0.036000000000000004,0.964
38321,0.0,1.0
39480,0.0,1.0
1235,0.026000000000000002,0.974
48069,0.038,0.962
54629,0.011000000000000001,0.989
86043,0.018000000000000002,0.982
14739,0.001,0.999
49030,0.04,0.96
4757,0.012,0.988
6018,0.085,0.915
8020,0.011000000000000001,0.989
13471,0.004,0.996
30256,0.003,0.997
43116,0.02,0.98
60145,0.11699999999999999,0.883
16617,0.017,0.983
54473,0.03,0.97
62670,0.003,0.997
16327,0.013000000000000001,0.987
18346,0.235,0.765
28622,0.046,0.954
30322,0.028999999999999998,0.971
2668,0.0,1.0
21757,0.01,0.99
53153,0.005,0.995
30171,0.019,0.981
39534,0.214,0.786
53929,0.005,0.995
65717,0.005,0.995
84320,0.042,0.958
1038,0.075,0.925
22620,0.043,0.957
17027,0.053,0.947
38080,0.025,0.975
3585,0.008,0.992
4001,0.005,0.995
27812,0.038,0.962
33621,0.14300000000000002,0.857
41002,0.0,1.0
43719,0.003,0.997
64648,0.023,0.977
59716,0.13699999999999998,0.863
61011,0.08199999999999999,0.918
12788,0.184,0.8160000000000001
44666,0.017,0.983
55955,0.025,0.975
74729,0.021,0.979
97437,0.075,0.925
13613,0.006999999999999999,0.993
54141,0.040999999999999995,0.959
63965,0.061,0.9390000000000001
98856,0.133,0.867
28698,0.044000000000000004,0.956
50144,0.01,0.99
56361,0.008,0.992
97455,0.098,0.902
1050,0.027000000000000003,0.973
13143,0.008,0.992
12921,0.011000000000000001,0.989
27109,0.028999999999999998,0.971
31542,0.004,0.996
71032,0.035,0.965
1521,0.042,0.958
4981,0.004,0.996
31012,0.07,0.9299999999999999
66539,0.013999999999999999,0.986
68883,0.2,0.8
28709,0.031,0.969
48659,0.008,0.992
48859,0.044000000000000004,0.956
4355,0.013999999999999999,0.986
5354,0.057,0.943
87511,0.951,0.049000000000000044
95464,0.21100000000000002,0.7889999999999999
43001,0.018000000000000002,0.982
62092,0.001,0.999
3057,0.01,0.99
16611,0.021,0.979
36879,0.106,0.894
37345,0.047,0.953
49272,0.017,0.983
67467,0.013999999999999999,0.986
17938,0.0,1.0
54534,0.005,0.995
27845,0.037000000000000005,0.963
37762,0.004,0.996
50060,0.034,0.966
40372,0.0,1.0
74342,0.017,0.983
96779,0.099,0.901
19372,0.02,0.98
30627,0.04,0.96
32564,0.027999999999999997,0.972
81524,0.129,0.871
24216,0.013000000000000001,0.987
32702,0.059000000000000004,0.941
52336,0.012,0.988
96772,0.17600000000000002,0.824
17302,0.024,0.976
42266,0.07,0.9299999999999999
61756,0.064,0.9359999999999999
72943,0.008,0.992
22843,0.095,0.905
3256,0.003,0.997
10537,0.077,0.923
87325,0.028999999999999998,0.971
46982,0.01,0.99
61723,0.034,0.966
97845,0.018000000000000002,0.982
56342,0.021,0.979
20197,0.062,0.938
29450,0.011000000000000001,0.989
62080,0.0,1.0
28523,0.012,0.988
14840,0.02,0.98
65243,0.016,0.984
52211,0.019,0.981
24104,0.0,1.0
80459,0.212,0.788
15926,0.003,0.997
54028,0.01,0.99
62917,0.025,0.975
93921,0.021,0.979
24431,0.0,1.0
29643,0.027000000000000003,0.973
75681,0.033,0.967
21028,0.055,0.945
28618,0.036000000000000004,0.964
39746,0.0,1.0
45162,0.0,1.0
47959,0.324,0.6759999999999999
55389,0.049,0.951
68178,0.084,0.916
38317,0.005,0.995
60953,0.02,0.98
67663,0.035,0.965
16641,0.017,0.983
17502,0.07400000000000001,0.9259999999999999
55395,0.059000000000000004,0.941
72433,0.005,0.995
6380,0.20600000000000002,0.794
14716,0.132,0.868
18053,0.0,1.0
18942,0.065,0.935
76648,0.142,0.858
4087,0.0,1.0
60157,0.027000000000000003,0.973
16912,0.03,0.97
23062,0.047,0.953
71846,0.028999999999999998,0.971
78662,0.08199999999999999,0.918
17087,0.037000000000000005,0.963
38255,0.026000000000000002,0.974
48435,0.008,0.992
48475,0.011000000000000001,0.989
75954,0.19899999999999998,0.801
65713,0.013000000000000001,0.987
74941,0.018000000000000002,0.982
80117,0.147,0.853
98568,0.054000000000000006,0.946
50063,0.01,0.99
92281,0.898,0.10199999999999998
93516,0.336,0.6639999999999999
61748,0.012,0.988
76936,0.5429999999999999,0.4570000000000001
88232,0.56,0.43999999999999995
49622,0.002,0.998
71060,0.002,0.998
98862,0.038,0.962
38878,0.17,0.83
28373,0.065,0.935
32759,0.005,0.995
58341,0.027999999999999997,0.972
60184,0.044000000000000004,0.956
4347,0.008,0.992
8542,0.158,0.842
42784,0.006999999999999999,0.993
72438,0.187,0.813
96020,0.134,0.866
27852,0.012,0.988
83332,0.174,0.8260000000000001
45858,0.067,0.933
70528,0.036000000000000004,0.964
72067,0.013999999999999999,0.986
29409,0.061,0.9390000000000001
40370,0.0,1.0
78650,0.317,0.683
15436,0.002,0.998
26710,0.067,0.933
99576,0.063,0.937
13092,0.01,0.99
19043,0.005,0.995
37095,0.027999999999999997,0.972
47841,0.013000000000000001,0.987
3574,0.013999999999999999,0.986
20623,0.006999999999999999,0.993
26624,0.003,0.997
49905,0.005,0.995
64673,0.028999999999999998,0.971
84654,0.099,0.901
1063,0.075,0.925
18372,0.006,0.994
23885,0.0,1.0
31033,0.03,0.97
48819,0.034,0.966
73007,0.0,1.0
33965,0.17600000000000002,0.824
81648,0.11699999999999999,0.883
3455,0.008,0.992
50171,0.027000000000000003,0.973
78123,0.33399999999999996,0.666
87825,0.22,0.78
28571,0.047,0.953
38603,0.035,0.965
40011,0.027999999999999997,0.972
48022,0.037000000000000005,0.963
71371,0.0,1.0
82729,0.032,0.968
42166,0.0,1.0
69033,0.22899999999999998,0.771
10968,0.109,0.891
12094,0.032,0.968
43358,0.0,1.0
65745,0.026000000000000002,0.974
75639,0.037000000000000005,0.963
14775,0.065,0.935
31830,0.021,0.979
15067,0.027000000000000003,0.973
42413,0.03,0.97
64855,0.001,0.999
76624,0.086,0.914
40440,0.038,0.962
45325,0.001,0.999
50601,0.098,0.902
57029,0.046,0.954
95442,0.091,0.909
36748,0.023,0.977
80133,0.146,0.854
16844,0.004,0.996
20763,0.0,1.0
25555,0.0,1.0
62822,0.03,0.97
68779,0.079,0.921
75770,0.040999999999999995,0.959
24271,0.008,0.992
24445,0.008,0.992
31765,0.06,0.94
56542,0.022000000000000002,0.978
49060,0.002,0.998
95570,0.068,0.9319999999999999
98278,0.327,0.673
44882,0.004,0.996
13783,0.03,0.97
86512,0.018000000000000002,0.982
31825,0.07,0.9299999999999999
71238,0.002,0.998
65275,0.027999999999999997,0.972
7435,0.042,0.958
13612,0.013000000000000001,0.987
87024,0.064,0.9359999999999999
15450,0.075,0.925
79079,0.271,0.729
99688,0.013999999999999999,0.986
44656,0.0,1.0
67835,0.2,0.8
53529,0.124,0.876
85337,0.578,0.42200000000000004
91962,0.271,0.729
39116,0.006,0.994
57369,0.003,0.997
61842,0.004,0.996
64125,0.526,0.474
85137,0.41200000000000003,0.588
95542,0.054000000000000006,0.946
16946,0.008,0.992
29487,0.081,0.919
38862,0.0,1.0
48818,0.046,0.954
97827,0.008,0.992
43324,0.019,0.981
54616,0.037000000000000005,0.963
31303,0.0,1.0
15148,0.01,0.99
48822,0.065,0.935
49648,0.016,0.984
74085,0.042,0.958
64779,0.024,0.976
74932,0.024,0.976
23872,0.003,0.997
86053,0.012,0.988
95951,0.85,0.15000000000000002
36518,0.02,0.98
44412,0.01,0.99
76511,0.391,0.609
95329,0.272,0.728
13101,0.027999999999999997,0.972
16475,0.045,0.955
89049,0.083,0.917
24555,0.008,0.992
5773,0.027000000000000003,0.973
14525,0.006,0.994
40117,0.021,0.979
1337,0.011000000000000001,0.989
62468,0.042,0.958
2725,0.013999999999999999,0.986
28454,0.025,0.975
28464,0.23199999999999998,0.768
47273,0.0,1.0
61736,0.028999999999999998,0.971
74871,0.035,0.965
21651,0.095,0.905
96716,0.049,0.951
37018,0.01,0.99
14715,0.01,0.99
80720,0.129,0.871
85324,0.057999999999999996,0.942
92365,0.21,0.79
38659,0.048,0.952
62082,0.022000000000000002,0.978
62458,0.003,0.997
32445,0.166,0.834
35987,0.18,0.8200000000000001
90067,0.052000000000000005,0.948
57366,0.027000000000000003,0.973
75661,0.384,0.616
29628,0.013999999999999999,0.986
75760,0.031,0.969
79525,0.03,0.97
84751,0.20199999999999999,0.798
6442,0.059000000000000004,0.941
24380,0.0,1.0
21625,0.0,1.0
75417,0.188,0.812
83427,0.069,0.931
21623,0.09699999999999999,0.903
52203,0.02,0.98
73048,0.068,0.9319999999999999
66090,0.011000000000000001,0.989
16350,0.001,0.999
54960,0.017,0.983
56209,0.037000000000000005,0.963
22644,0.032,0.968
49011,0.027000000000000003,0.973
49252,0.004,0.996
68073,0.045,0.955
39423,0.003,0.997
48740,0.027000000000000003,0.973
4640,0.019,0.981
36453,0.015,0.985
61024,0.017,0.983
92662,0.023,0.977
38563,0.031,0.969
47977,0.03,0.97
17094,0.02,0.98
29809,0.032,0.968
35233,0.076,0.924
40385,0.0,1.0
50247,0.065,0.935
64454,0.008,0.992
26159,0.0,1.0
50061,0.006,0.994
73433,0.055999999999999994,0.944
37724,0.006999999999999999,0.993
65669,0.049,0.951
31562,0.068,0.9319999999999999
53932,0.047,0.953
70041,0.015,0.985
79843,0.557,0.44299999999999995
47951,0.10300000000000001,0.897
57062,0.06,0.94
65011,0.001,0.999
44401,0.0,1.0
63468,0.022000000000000002,0.978
2556,0.001,0.999
8349,0.077,0.923
39653,0.001,0.999
54639,0.006999999999999999,0.993
62320,0.001,0.999
2804,0.0,1.0
66524,0.043,0.957
43466,0.012,0.988
44423,0.009000000000000001,0.991
67003,0.059000000000000004,0.941
38642,0.0,1.0
72039,0.012,0.988
22967,0.071,0.929
42406,0.0,1.0
83611,0.087,0.913
30733,0.032,0.968
66935,0.044000000000000004,0.956
42409,0.006,0.994
65632,0.0,1.0
75163,0.068,0.9319999999999999
29742,0.012,0.988
37137,0.025,0.975
93453,0.155,0.845
63822,0.011000000000000001,0.989
97107,0.11699999999999999,0.883
50841,0.015,0.985
54950,0.002,0.998
62424,0.003,0.997
72365,0.031,0.969
31749,0.10800000000000001,0.892
54498,0.02,0.98
64755,0.033,0.967
72738,0.068,0.9319999999999999
46732,0.196,0.804
48417,0.079,0.921
6069,0.03,0.97
28167,0.0,1.0
47341,0.006,0.994
58538,0.005,0.995
75778,0.066,0.9339999999999999
55054,0.006999999999999999,0.993
75486,0.032,0.968
79064,0.738,0.262
83850,0.049,0.951
12167,0.032,0.968
29438,0.013999999999999999,0.986
62326,0.006999999999999999,0.993
50250,0.068,0.9319999999999999
50670,0.0,1.0
59922,0.025,0.975
61817,0.047,0.953
18445,0.064,0.9359999999999999
20662,0.0,1.0
53049,0.026000000000000002,0.974
56312,0.042,0.958
71355,0.0,1.0
14604,0.062,0.938
23923,0.08900000000000001,0.911
24133,0.0,1.0
39354,0.0,1.0
54614,0.017,0.983
44836,0.03,0.97
47232,0.024,0.976
68748,0.419,0.581
38633,0.012,0.988
45715,0.025,0.975
47338,0.038,0.962
50658,0.006999999999999999,0.993
2575,0.0,1.0
2808,0.0,1.0
10973,0.11800000000000001,0.882
46056,0.035,0.965
53951,0.099,0.901
54410,0.023,0.977
72512,0.008,0.992
37308,0.012,0.988
50472,0.023,0.977
54941,0.008,0.992
56762,0.046,0.954
89034,0.055,0.945
16120,0.021,0.979
46747,0.018000000000000002,0.982
49639,0.021,0.979
50423,0.078,0.922
53035,0.035,0.965
25301,0.024,0.976
43008,0.0,1.0
4263,0.013999999999999999,0.986
54747,0.133,0.867
11941,0.109,0.891
15050,0.005,0.995
13146,0.040999999999999995,0.959
44611,0.035,0.965
23954,0.0,1.0
28743,0.003,0.997
37026,0.049,0.951
65351,0.001,0.999
76252,0.035,0.965
97360,0.047,0.953
35988,0.095,0.905
60043,0.048,0.952
15938,0.001,0.999
16421,0.002,0.998
95245,0.125,0.875
3869,0.013999999999999999,0.986
16929,0.011000000000000001,0.989
3216,0.004,0.996
35148,0.01,0.99
36053,0.006999999999999999,0.993
13164,0.012,0.988
44859,0.0,1.0
49325,0.027000000000000003,0.973
96777,0.344,0.656
83245,0.045,0.955
14170,0.028999999999999998,0.971
24281,0.0,1.0
57451,0.028999999999999998,0.971
77872,0.146,0.854
16637,0.009000000000000001,0.991
49340,0.025,0.975
65661,0.057999999999999996,0.942
1096,0.022000000000000002,0.978
36080,0.0,1.0
4351,0.013000000000000001,0.987
55802,0.039,0.961
12567,0.036000000000000004,0.964
69336,0.158,0.842
35540,0.0,1.0
40461,0.005,0.995
54819,0.035,0.965
87552,0.7340000000000001,0.2659999999999999
80137,0.32899999999999996,0.671
87008,0.18899999999999997,0.811
72331,0.016,0.984
75980,0.003,0.997
29126,0.032,0.968
38463,0.009000000000000001,0.991
41749,0.006,0.994
44633,0.02,0.98
56481,0.006,0.994
38762,0.0,1.0
50675,0.109,0.891
53114,0.138,0.862
50849,0.004,0.996
74061,0.054000000000000006,0.946
14476,0.124,0.876
16342,0.005,0.995
97435,0.045,0.955
16881,0.0,1.0
50276,0.012,0.988
47527,0.023,0.977
72853,0.12,0.88
92536,0.191,0.8089999999999999
93271,0.098,0.902
98938,0.82,0.18000000000000005
16731,0.0,1.0
67748,0.073,0.927
69343,0.03,0.97
16678,0.005,0.995
50583,0.054000000000000006,0.946
68061,0.013999999999999999,0.986
12759,0.149,0.851
24053,0.08800000000000001,0.912
28357,0.225,0.775
36003,0.003,0.997
39140,0.006999999999999999,0.993
53968,0.012,0.988
55769,0.044000000000000004,0.956
57570,0.062,0.938
15954,0.02,0.98
21539,0.021,0.979
36786,0.0,1.0
42055,0.03,0.97
61281,0.039,0.961
64019,0.059000000000000004,0.941
97883,0.013000000000000001,0.987
5843,0.008,0.992
41774,0.03,0.97
68002,0.08800000000000001,0.912
79520,0.335,0.665
84112,0.067,0.933
16914,0.006,0.994
39854,0.013000000000000001,0.987
47634,0.023,0.977
33514,0.285,0.7150000000000001
44677,0.018000000000000002,0.982
58249,0.001,0.999
39752,0.005,0.995
56232,0.02,0.98
71073,0.022000000000000002,0.978
17565,0.008,0.992
82331,0.052000000000000005,0.948
49766,0.001,0.999
59313,0.013000000000000001,0.987
73573,0.10300000000000001,0.897
67031,0.002,0.998
36319,0.003,0.997
28455,0.252,0.748
61760,0.01,0.99
13424,0.055999999999999994,0.944
47342,0.018000000000000002,0.982
87326,0.015,0.985
6247,0.03,0.97
13160,0.047,0.953
26142,0.08900000000000001,0.911
45724,0.0,1.0
96705,0.11699999999999999,0.883
71958,0.039,0.961
17772,0.006999999999999999,0.993
78152,0.218,0.782
97358,0.023,0.977
93616,0.833,0.16700000000000004
71461,0.069,0.931
83241,0.157,0.843
12916,0.021,0.979
17098,0.09699999999999999,0.903
4924,0.002,0.998
63549,0.005,0.995
12926,0.003,0.997
14726,0.002,0.998
37902,0.024,0.976
72136,0.0,1.0
83113,0.10300000000000001,0.897
22469,0.023,0.977
23308,0.107,0.893
48654,0.006,0.994
67672,0.024,0.976
42234,0.055,0.945
77664,0.05,0.95
26408,0.012,0.988
43150,0.0,1.0
44608,0.008,0.992
75571,0.046,0.954
99347,0.019,0.981
3217,0.017,0.983
8828,0.207,0.793
27695,0.047,0.953
46938,0.042,0.958
57356,0.059000000000000004,0.941
63102,0.092,0.908
77420,0.436,0.5640000000000001
8752,0.004,0.996
21822,0.011000000000000001,0.989
40055,0.016,0.984
5673,0.031,0.969
44215,0.06,0.94
47840,0.002,0.998
67543,0.013999999999999999,0.986
17040,0.006,0.994
65663,0.003,0.997
78235,0.69,0.31000000000000005
25571,0.0,1.0
65606,0.026000000000000002,0.974
67333,0.063,0.937
16052,0.022000000000000002,0.978
54847,0.024,0.976
76554,0.222,0.778
46539,0.017,0.983
85938,0.263,0.737
97532,0.044000000000000004,0.956
30056,0.004,0.996
2827,0.001,0.999
22637,0.0,1.0
41553,0.0,1.0
50854,0.04,0.96
92230,0.42,0.5800000000000001
47633,0.001,0.999
48851,0.051,0.949
66733,0.028999999999999998,0.971
21561,0.006,0.994
36032,0.0,1.0
41649,0.0,1.0
52625,0.001,0.999
53944,0.038,0.962
24589,0.0,1.0
16654,0.06,0.94
21737,0.013000000000000001,0.987
25882,0.008,0.992
83420,0.07,0.9299999999999999
3602,0.013999999999999999,0.986
13110,0.026000000000000002,0.974
42746,0.0,1.0
66066,0.004,0.996
72354,0.052000000000000005,0.948
98356,0.10400000000000001,0.896
3814,0.0,1.0
50458,0.018000000000000002,0.982
45384,0.061,0.9390000000000001
55783,0.018000000000000002,0.982
67878,0.35,0.65
70083,0.005,0.995
71469,0.055,0.945
89045,0.204,0.796
97417,0.062,0.938
46070,0.033,0.967
18930,0.01,0.99
22735,0.037000000000000005,0.963
23083,0.073,0.927
27508,0.013999999999999999,0.986
61924,0.0,1.0
52159,0.017,0.983
63369,0.0,1.0
93205,0.107,0.893
3447,0.012,0.988
27890,0.008,0.992
61561,0.07400000000000001,0.9259999999999999
63937,0.011000000000000001,0.989
68361,0.054000000000000006,0.946
73141,0.149,0.851
76430,0.141,0.859
76449,0.10400000000000001,0.896
43527,0.071,0.929
45744,0.0,1.0
61285,0.054000000000000006,0.946
66075,0.018000000000000002,0.982
17764,0.035,0.965
29038,0.0,1.0
56510,0.057999999999999996,0.942
36525,0.004,0.996
53065,0.018000000000000002,0.982
59829,0.013999999999999999,0.986
79101,0.172,0.8280000000000001
68347,0.01,0.99
68713,0.042,0.958
27806,0.051,0.949
59825,0.016,0.984
1237,0.003,0.997
18623,0.037000000000000005,0.963
29530,0.115,0.885
44048,0.0,1.0
62846,0.085,0.915
4910,0.008,0.992
20689,0.025,0.975
59327,0.040999999999999995,0.959
23888,0.006,0.994
13363,0.021,0.979
13812,0.004,0.996
61030,0.059000000000000004,0.941
78406,0.705,0.29500000000000004
87537,0.8959999999999999,0.10400000000000009
22435,0.128,0.872
46149,0.006,0.994
22971,0.175,0.825
28538,0.09699999999999999,0.903
72142,0.022000000000000002,0.978
42732,0.0,1.0
44214,0.0,1.0
72562,0.019,0.981
95002,0.6559999999999999,0.3440000000000001
12979,0.006999999999999999,0.993
12981,0.011000000000000001,0.989
22922,0.002,0.998
60146,0.066,0.9339999999999999
30731,0.009000000000000001,0.991
62548,0.002,0.998
17264,0.005,0.995
43155,0.0,1.0
56750,0.034,0.966
62882,0.039,0.961
16738,0.134,0.866
42404,0.026000000000000002,0.974
49688,0.005,0.995
74339,0.252,0.748
13626,0.059000000000000004,0.941
36750,0.005,0.995
32102,0.07200000000000001,0.9279999999999999
76908,0.168,0.832
83844,0.069,0.931
31790,0.156,0.844
41256,0.0,1.0
54824,0.006999999999999999,0.993
99148,0.005,0.995
13734,0.023,0.977
27832,0.011000000000000001,0.989
43944,0.001,0.999
55007,0.009000000000000001,0.991
70757,0.022000000000000002,0.978
54618,0.062,0.938
70783,0.04,0.96
28679,0.07,0.9299999999999999
67067,0.069,0.931
15618,0.006999999999999999,0.993
29404,0.129,0.871
73016,0.10800000000000001,0.892
78409,0.7490000000000001,0.2509999999999999
85346,0.158,0.842
6060,0.019,0.981
14847,0.032,0.968
68978,0.012,0.988
80442,0.138,0.862
95460,0.076,0.924
15027,0.002,0.998
26807,0.027999999999999997,0.972
50240,0.009000000000000001,0.991
56381,0.022000000000000002,0.978
15438,0.004,0.996
18405,0.025,0.975
6334,0.05,0.95
55965,0.023,0.977
2110,0.027000000000000003,0.973
64402,0.02,0.98
75246,0.3,0.7
28133,0.015,0.985
75630,0.040999999999999995,0.959
3844,0.002,0.998
45877,0.042,0.958
50207,0.0,1.0
53507,0.013999999999999999,0.986
27007,0.19699999999999998,0.803
51579,0.017,0.983
53820,0.011000000000000001,0.989
66076,0.017,0.983
79245,0.359,0.641
95211,0.149,0.851
5677,0.003,0.997
8026,0.142,0.858
44849,0.019,0.981
45306,0.008,0.992
45874,0.052000000000000005,0.948
58105,0.033,0.967
66414,0.035,0.965
67050,0.003,0.997
31565,0.076,0.924
49713,0.019,0.981
74964,0.077,0.923
13416,0.008,0.992
60476,0.158,0.842
61533,0.001,0.999
46994,0.02,0.98
27865,0.0,1.0
60556,0.075,0.925
53556,0.055,0.945
95669,0.23399999999999999,0.766
12531,0.017,0.983
43973,0.006,0.994
49799,0.006,0.994
5261,0.006999999999999999,0.993
53502,0.013999999999999999,0.986
55047,0.001,0.999
65582,0.0,1.0
73151,0.061,0.9390000000000001
22724,0.08199999999999999,0.918
24248,0.013999999999999999,0.986
49339,0.0,1.0
54247,0.003,0.997
1901,0.43,0.5700000000000001
38833,0.01,0.99
42045,0.028999999999999998,0.971
53576,0.057999999999999996,0.942
67154,0.003,0.997
35019,0.114,0.886
26719,0.01,0.99
59037,0.006,0.994
20778,0.06,0.94
23829,0.083,0.917
31549,0.043,0.957
42023,0.006,0.994
44086,0.013999999999999999,0.986
50669,0.003,0.997
79758,0.294,0.706
83871,0.017,0.983
14879,0.004,0.996
46172,0.02,0.98
26833,0.0,1.0
50012,0.049,0.951
47963,0.031,0.969
57752,0.015,0.985
66105,0.696,0.30400000000000005
86020,0.027000000000000003,0.973
94514,0.36200000000000004,0.6379999999999999
56340,0.011000000000000001,0.989
24290,0.0,1.0
36311,0.038,0.962
49953,0.011000000000000001,0.989
54004,0.006999999999999999,0.993
17967,0.065,0.935
47108,0.001,0.999
48815,0.025,0.975
49446,0.14300000000000002,0.857
74131,0.07,0.9299999999999999
13493,0.009000000000000001,0.991
46555,0.003,0.997
62890,0.027000000000000003,0.973
97738,0.035,0.965
12056,0.073,0.927
14516,0.02,0.98
21777,0.06,0.94
28396,0.015,0.985
43988,0.006999999999999999,0.993
65626,0.009000000000000001,0.991
76530,0.20199999999999999,0.798
1080,0.085,0.915
21649,0.33,0.6699999999999999
24225,0.0,1.0
36376,0.006,0.994
40935,0.0,1.0
62237,0.003,0.997
32212,0.209,0.791
32420,0.038,0.962
37047,0.012,0.988
98253,0.068,0.9319999999999999
27231,0.036000000000000004,0.964
60034,0.17,0.83
71937,0.013999999999999999,0.986
77865,0.077,0.923
18077,0.016,0.984
47850,0.0,1.0
84759,0.04,0.96
57551,0.086,0.914
75668,0.04,0.96
77364,0.038,0.962
40109,0.0,1.0
80447,0.01,0.99
7021,0.142,0.858
47954,0.011000000000000001,0.989
72843,0.009000000000000001,0.991
86520,0.0,1.0
12974,0.047,0.953
13076,0.032,0.968
15456,0.0,1.0
40107,0.0,1.0
5458,0.023,0.977
10162,0.183,0.817
15722,0.011000000000000001,0.989
17321,0.036000000000000004,0.964
22514,0.053,0.947
32044,0.002,0.998
39176,0.006999999999999999,0.993
54642,0.022000000000000002,0.978
55614,0.015,0.985
27046,0.015,0.985
44411,0.0,1.0
13616,0.07200000000000001,0.9279999999999999
14767,0.012,0.988
53170,0.053,0.947
56331,0.040999999999999995,0.959
48767,0.051,0.949
72473,0.012,0.988
99824,0.08199999999999999,0.918
42274,0.019,0.981
